transaction_id,order_date,ship_date,customer_id,customer_age,gender,product_id,product_category,quantity,unit_price,discount_pct,city,state,payment_type,order_status,ingestion_date
40,2025-10-12,2025-10-09,CUST100368,,F,PROD31858,Furniture,0,614.07,67.4,Dallas,TX,COD,Cancelled,2026-02-20
274,2025-05-26,2025-06-03,CUST77392,,Male,PROD39504,Electronics,-5,939.63,,Dallas,TX,COD,Delivered,2026-02-20
254,2023-04-21,2023-04-19,CUST178093,,,PROD8151,Furniture,7,-52.278264305177885,136.38,San Antonio,TX,Card,Cancelled,2026-02-20
340,2023-12-19,2023-12-26,CUST25832,,Female,PROD24797,Electronics,6,,120.18,Houston,TX,Crypto,Delivered,2026-02-20
438,2023-01-23,2023-01-22,CUST199752,30,,PROD22200,Furniture,-3,,80.03,Houston,TX,COD,Cancelled,2026-02-20
30,2025-03-03,2025-03-03,CUST93733,162,,PROD19753,Furniture,-2,-28.821429254691655,,San Antonio,TX,Card,Returned,2026-02-20
143,2023-10-27,2023-11-03,CUST146766,,F,PROD19415,Sports,0,,10.33,Houston,TX,Card,Cancelled,2026-02-20
193,2023-04-04,2023-04-14,CUST106307,48,Male,PROD8414,Sports,-3,299.93,,Chicago,IL,COD,Cancelled,2026-02-20
47,2023-02-17,2023-02-17,CUST34692,169,,PROD44931,Sports,3,-73.29648463262562,138.5,Dallas,TX,Crypto,Returned,2026-02-20
406,2024-04-05,2024-04-10,CUST95564,,,PROD12564,Electronics,-4,,,Dallas,TX,Crypto,Returned,2026-02-20
202,2024-06-13,2024-06-14,CUST193924,,Female,PROD6538,Grocery,7,7.47,8.97,Phoenix,AZ,COD,Cancelled,2026-02-20
286,2023-10-20,2023-10-18,CUST78295,163,M,PROD17105,Electronics,4,598.11,,Chicago,IL,,Cancelled,2026-02-20
489,2025-02-23,2025-02-28,CUST193161,31,F,PROD36488,Electronics,1,1998.96,117.45,Chicago,IL,Card,Delivered,2026-02-20
488,2025-11-29,2025-12-01,CUST92936,-6,Female,PROD45031,Furniture,1,1015.52,70.39,Phoenix,AZ,Crypto,Delivered,2026-02-20
38,2024-09-15,2024-09-13,CUST34317,191,Female,PROD754,Electronics,5,1853.33,18.56,Houston,TX,Card,Delivered,2026-02-20
270,2025-07-26,2025-07-29,CUST23555,,,PROD12470,Electronics,4,1955.94,,Houston,TX,UPI,Cancelled,2026-02-20
134,2024-08-02,2024-07-30,CUST157394,,M,PROD5436,Fashion,3,-69.19570457105883,,Philadelphia,PA,COD,Cancelled,2026-02-20
158,2023-02-17,2023-02-15,CUST109919,,Female,PROD44320,Electronics,2,-45.26623287149489,11.49,Phoenix,AZ,Card,Cancelled,2026-02-20
333,2024-10-09,2024-10-16,CUST182646,52,Male,PROD42648,Fashion,-5,-65.22428401885901,33.5,San Diego,CA,COD,Delivered,2026-02-20
8,2024-02-21,2024-02-29,CUST6828,,Male,PROD37151,Electronics,0,1702.31,,Chicago,IL,UPI,Returned,2026-02-20
500,2023-09-02,2023-08-30,CUST66298,,Male,PROD6136,Sports,-4,,33.36,San Antonio,TX,Crypto,Returned,2026-02-20
427,2025-06-17,2025-06-16,CUST101154,35,F,PROD30146,Sports,0,,,San Diego,CA,UPI,Returned,2026-02-20
456,2023-10-29,2023-11-07,CUST7244,,Female,PROD25672,Electronics,0,,,New York,NY,UPI,Returned,2026-02-20
307,2024-01-02,2023-12-30,CUST55588,,,PROD46901,Sports,-1,233.57,43.92,Houston,TX,Crypto,Returned,2026-02-20
121,2023-08-12,2023-08-12,CUST181224,,F,PROD20959,Electronics,-1,-18.046127460296624,45.72,San Jose,CA,UPI,Cancelled,2026-02-20
87,2025-05-29,2025-06-06,CUST69741,,Male,PROD33604,Furniture,0,,63.31,Phoenix,AZ,COD,Cancelled,2026-02-20
56,2025-12-05,2025-12-05,CUST33822,10,Female,PROD27402,Sports,3,-8.252188514978473,21.75,Philadelphia,PA,Crypto,Returned,2026-02-20
51,2024-09-04,2024-09-12,CUST121402,154,F,PROD6972,Furniture,0,81.72,,Dallas,TX,Crypto,Delivered,2026-02-20
336,2023-04-25,2023-05-03,CUST1034,18,M,PROD29172,Electronics,-4,901.22,30.39,Chicago,IL,Crypto,Cancelled,2026-02-20
460,2023-07-22,2023-07-23,CUST180213,-1,Male,PROD22218,Furniture,-2,-40.212437794043915,0.59,San Antonio,TX,,Returned,2026-02-20
450,2024-07-26,2024-07-29,CUST7641,142,M,PROD11074,Furniture,7,,45.25,Dallas,TX,,Delivered,2026-02-20
212,2025-07-13,2025-07-18,CUST184920,,Female,PROD48952,Grocery,6,-47.594504857201045,76.97,Los Angeles,CA,Crypto,Returned,2026-02-20
294,2023-02-20,2023-02-26,CUST61168,64,F,PROD30466,Sports,0,,9.5,San Antonio,TX,Crypto,Returned,2026-02-20
481,2023-01-18,2023-01-22,CUST139442,188,Male,PROD14053,Fashion,-2,,115.83,Phoenix,AZ,UPI,Returned,2026-02-20
12,2025-08-23,2025-08-29,CUST190596,31,F,PROD27530,Sports,0,478.03,,Phoenix,AZ,Card,Cancelled,2026-02-20
93,2025-05-15,2025-05-15,CUST167984,19,Male,PROD46629,Sports,10,482.51,,New York,NY,UPI,Cancelled,2026-02-20
496,2024-12-18,2024-12-28,CUST153936,199,Male,PROD7902,Fashion,0,-5.8691336851987765,,San Jose,CA,COD,Delivered,2026-02-20
466,2023-09-27,2023-09-26,CUST191255,30,Male,PROD9119,Furniture,9,1367.03,66.26,Dallas,TX,Card,Cancelled,2026-02-20
240,2025-01-05,2025-01-06,CUST174290,-4,F,PROD37228,Sports,5,,,San Diego,CA,UPI,Returned,2026-02-20
68,2023-12-29,2023-12-28,CUST118141,,F,PROD43089,Fashion,5,,2.28,San Antonio,TX,Crypto,Delivered,2026-02-20
136,2023-07-11,2023-07-12,CUST116950,0,M,PROD46982,Sports,0,,46.44,Philadelphia,PA,Crypto,Returned,2026-02-20
217,2023-09-10,2023-09-19,CUST34572,23,,PROD34354,Electronics,0,-75.19662981092355,97.59,San Jose,CA,Crypto,Delivered,2026-02-20
423,2025-05-29,2025-05-28,CUST80931,49,F,PROD39527,Grocery,-2,22.19,94.19,Houston,TX,,Returned,2026-02-20
178,2024-01-07,2024-01-11,CUST187656,,Male,PROD49613,Grocery,0,36.09,122.25,San Antonio,TX,UPI,Returned,2026-02-20
329,2025-03-13,2025-03-22,CUST51569,42,F,PROD27719,Electronics,0,1190.73,44.76,San Jose,CA,COD,Delivered,2026-02-20
227,2025-06-18,2025-06-24,CUST38638,174,,PROD49660,Grocery,7,,71.48,San Jose,CA,Card,Delivered,2026-02-20
161,2025-06-22,2025-06-21,CUST97137,191,Male,PROD990,Fashion,0,-14.584302885996575,,San Diego,CA,COD,Returned,2026-02-20
277,2025-08-27,2025-09-03,CUST190360,6,,PROD6388,Electronics,2,,34.21,San Jose,CA,UPI,Returned,2026-02-20
79,2025-10-03,2025-10-07,CUST181836,175,Female,PROD37262,Grocery,8,-20.942077100382015,34.59,Houston,TX,UPI,Cancelled,2026-02-20
277,2023-02-28,2023-03-10,CUST103569,6,M,PROD2328,Furniture,0,,46.55,Houston,TX,Crypto,Returned,2026-02-20
229,2024-07-07,2024-07-05,CUST192814,2,Female,PROD7325,Grocery,0,,44.57,San Jose,CA,Card,Cancelled,2026-02-20
391,2023-02-12,2023-02-20,CUST89651,10,M,PROD36270,Electronics,-3,,,San Diego,CA,COD,Delivered,2026-02-20
155,2024-01-29,2024-02-01,CUST189213,66,F,PROD10095,Furniture,-2,-99.23555968398615,22.58,San Jose,CA,,Cancelled,2026-02-20
380,2025-05-17,2025-05-14,CUST169524,,F,PROD36315,Grocery,0,-45.2219225122581,85.89,San Antonio,TX,UPI,Delivered,2026-02-20
47,2025-02-22,2025-02-25,CUST95304,70,,PROD2558,Grocery,-3,,65.29,Philadelphia,PA,UPI,Returned,2026-02-20
361,2023-11-06,2023-11-14,CUST134192,,Male,PROD24822,Electronics,5,-14.544938294467636,5.66,Houston,TX,COD,Returned,2026-02-20
98,2023-02-03,2023-02-03,CUST49456,34,Male,PROD33747,Electronics,0,-21.397152055449528,,Houston,TX,COD,Returned,2026-02-20
343,2024-11-02,2024-11-09,CUST168075,10,Female,PROD43021,Fashion,0,-20.310193268517306,26.5,San Jose,CA,Crypto,Delivered,2026-02-20
332,2023-11-22,2023-11-20,CUST165808,18,Female,PROD11704,Grocery,-5,7.24,,Chicago,IL,Crypto,Returned,2026-02-20
278,2023-07-15,2023-07-15,CUST176602,,F,PROD7114,Furniture,-4,1278.06,,Philadelphia,PA,Card,Returned,2026-02-20
385,2023-02-06,2023-02-13,CUST81032,170,F,PROD31023,Electronics,0,,4.72,San Antonio,TX,UPI,Returned,2026-02-20
152,2023-09-07,2023-09-09,CUST55616,39,M,PROD48550,Sports,0,-28.319025592699916,23.82,San Antonio,TX,Card,Returned,2026-02-20
169,2024-09-08,2024-09-13,CUST189446,2,M,PROD6894,Fashion,-3,260.84,,San Diego,CA,Card,Delivered,2026-02-20
105,2023-02-19,2023-02-27,CUST193362,-4,M,PROD49219,Sports,6,-73.69956432801101,131.07,Philadelphia,PA,UPI,Returned,2026-02-20
302,2024-03-07,2024-03-10,CUST118737,26,Female,PROD5085,Sports,5,-60.37616987761139,0.13,San Antonio,TX,UPI,Cancelled,2026-02-20
190,2024-06-05,2024-06-04,CUST118808,183,M,PROD19950,Electronics,1,737.35,10.08,New York,NY,Card,Cancelled,2026-02-20
467,2023-11-03,2023-11-09,CUST196262,5,Female,PROD40536,Furniture,9,,,San Antonio,TX,COD,Delivered,2026-02-20
301,2025-08-24,2025-08-24,CUST182785,178,Male,PROD40432,Electronics,9,332.15,31.01,Philadelphia,PA,Card,Delivered,2026-02-20
457,2024-10-09,2024-10-08,CUST166587,65,Female,PROD48806,Fashion,9,,,Los Angeles,CA,UPI,Cancelled,2026-02-20
234,2025-07-14,2025-07-11,CUST138398,6,,PROD38886,Electronics,-3,894.41,88.06,San Diego,CA,UPI,Cancelled,2026-02-20
257,2025-02-07,2025-02-12,CUST189099,-10,Male,PROD23137,Fashion,-5,-6.089189004327919,,San Antonio,TX,Card,Delivered,2026-02-20
283,2023-09-27,2023-09-27,CUST61115,66,Male,PROD22995,Electronics,0,,,San Jose,CA,Card,Delivered,2026-02-20
108,2023-09-15,2023-09-14,CUST27861,3,Female,PROD44596,Fashion,-3,,107.03,Los Angeles,CA,Card,Returned,2026-02-20
65,2025-06-08,2025-06-17,CUST92918,179,Female,PROD12455,Fashion,10,,,San Jose,CA,UPI,Returned,2026-02-20
318,2024-08-07,2024-08-10,CUST152077,182,Female,PROD21824,Grocery,6,33.78,,Los Angeles,CA,Card,Returned,2026-02-20
250,2023-12-21,2023-12-31,CUST79317,25,Female,PROD24141,Grocery,-3,8.4,22.84,San Jose,CA,Card,Delivered,2026-02-20
271,2023-02-25,2023-03-02,CUST99718,9,,PROD11646,Grocery,10,-65.99134204362063,82.87,Dallas,TX,Card,Cancelled,2026-02-20
406,2023-09-24,2023-09-27,CUST53765,-2,,PROD38675,Sports,-5,612.28,49.48,Houston,TX,Crypto,Cancelled,2026-02-20
145,2024-10-12,2024-10-10,CUST144093,-9,F,PROD44201,Electronics,-3,-36.800983617675705,,San Antonio,TX,,Returned,2026-02-20
276,2024-08-24,2024-08-30,CUST98896,,Male,PROD7757,Sports,0,665.82,119.76,San Diego,CA,COD,Cancelled,2026-02-20
24,2025-01-30,2025-02-01,CUST29102,9,Male,PROD6189,Sports,0,,83.1,San Jose,CA,Crypto,Cancelled,2026-02-20
4,2023-09-28,2023-10-06,CUST27208,8,F,PROD28665,Sports,0,,12.58,San Diego,CA,,Returned,2026-02-20
233,2023-11-20,2023-11-30,CUST31869,21,Male,PROD39238,Electronics,5,,61.21,San Jose,CA,Card,Cancelled,2026-02-20
430,2025-11-22,2025-11-19,CUST20902,,Female,PROD12562,Furniture,7,1354.19,28.31,Los Angeles,CA,Card,Returned,2026-02-20
362,2023-05-06,2023-05-03,CUST72182,132,Male,PROD22562,Electronics,2,-60.844553252516306,119.98,Philadelphia,PA,Crypto,Delivered,2026-02-20
371,2024-05-16,2024-05-16,CUST75790,143,F,PROD14049,Grocery,7,47.27,18.99,Los Angeles,CA,,Cancelled,2026-02-20
161,2024-09-25,2024-09-30,CUST133784,40,M,PROD10596,Furniture,0,457.17,20.9,San Antonio,TX,,Delivered,2026-02-20
80,2025-09-09,2025-09-10,CUST22116,25,Female,PROD5174,Grocery,4,-12.931987806246024,,Philadelphia,PA,COD,Delivered,2026-02-20
140,2023-02-05,2023-02-15,CUST72520,178,Female,PROD6466,Furniture,0,-88.76327425268624,135.16,Dallas,TX,COD,Cancelled,2026-02-20
358,2023-04-04,2023-04-06,CUST114779,,Male,PROD31250,Fashion,8,206.12,39.5,Dallas,TX,UPI,Cancelled,2026-02-20
175,2025-08-14,2025-08-18,CUST111820,0,Female,PROD12917,Fashion,-5,132.43,19.19,Los Angeles,CA,,Delivered,2026-02-20
347,2023-06-17,2023-06-23,CUST5979,126,F,PROD41928,Electronics,3,,20.68,New York,NY,Crypto,Delivered,2026-02-20
25,2024-02-25,2024-02-25,CUST112373,,Male,PROD4199,Furniture,-3,,,Houston,TX,COD,Cancelled,2026-02-20
256,2023-06-02,2023-06-02,CUST142301,128,Male,PROD11846,Grocery,0,,21.39,Chicago,IL,UPI,Delivered,2026-02-20
339,2024-09-08,2024-09-17,CUST189164,,Female,PROD43514,Electronics,0,,35.84,Chicago,IL,,Returned,2026-02-20
460,2023-09-11,2023-09-18,CUST166553,177,,PROD18503,Fashion,-4,-48.31323335312283,,Los Angeles,CA,UPI,Cancelled,2026-02-20
38,2025-05-25,2025-05-29,CUST196746,44,Male,PROD24601,Fashion,5,491.18,37.96,Phoenix,AZ,Crypto,Cancelled,2026-02-20
478,2024-06-13,2024-06-17,CUST74102,,Male,PROD23902,Fashion,0,460.39,,Phoenix,AZ,,Returned,2026-02-20
260,2023-12-16,2023-12-18,CUST141192,,,PROD42518,Fashion,-5,-2.266748612295595,73.25,San Antonio,TX,Card,Returned,2026-02-20
256,2024-11-30,2024-11-27,CUST133828,8,M,PROD28108,Sports,-1,-40.36539973964424,77.45,Philadelphia,PA,UPI,Returned,2026-02-20
393,2025-12-17,2025-12-24,CUST10610,64,F,PROD3874,Fashion,-1,21.7,38.05,Houston,TX,Crypto,Returned,2026-02-20
344,2024-04-27,2024-05-06,CUST29231,161,M,PROD17298,Electronics,9,-78.61175064290653,,Los Angeles,CA,Crypto,Returned,2026-02-20
44,2024-02-02,2024-01-30,CUST32043,159,F,PROD13015,Furniture,0,589.54,13.84,Chicago,IL,Crypto,Cancelled,2026-02-20
216,2023-11-12,2023-11-10,CUST76068,,,PROD29940,Furniture,0,1247.23,,Phoenix,AZ,Crypto,Delivered,2026-02-20
152,2025-07-04,2025-07-09,CUST28354,,Female,PROD12915,Fashion,0,,91.01,Philadelphia,PA,COD,Returned,2026-02-20
279,2023-04-06,2023-04-08,CUST33792,40,M,PROD28595,Electronics,9,,8.55,San Diego,CA,Card,Returned,2026-02-20
474,2024-02-27,2024-02-27,CUST145337,8,M,PROD30093,Furniture,3,,30.41,Phoenix,AZ,UPI,Delivered,2026-02-20
173,2025-05-19,2025-05-26,CUST69794,31,Female,PROD6069,Grocery,0,9.84,147.83,San Jose,CA,COD,Returned,2026-02-20
456,2023-03-25,2023-04-02,CUST173411,36,F,PROD48127,Fashion,0,420.56,,Dallas,TX,Crypto,Returned,2026-02-20
267,2024-08-02,2024-07-30,CUST198600,163,Female,PROD15658,Sports,-2,,,Dallas,TX,Card,Returned,2026-02-20
78,2023-07-25,2023-07-24,CUST21901,185,F,PROD6393,Grocery,-4,,,Phoenix,AZ,,Delivered,2026-02-20
1,2024-08-26,2024-08-25,CUST58361,147,Female,PROD22173,Furniture,2,1068.55,,San Jose,CA,UPI,Returned,2026-02-20
226,2025-03-05,2025-03-14,CUST80645,-7,Male,PROD5574,Furniture,6,1072.38,,New York,NY,UPI,Cancelled,2026-02-20
493,2025-07-23,2025-07-21,CUST140128,2,Male,PROD15282,Grocery,0,-88.36299309587082,,Chicago,IL,COD,Returned,2026-02-20
450,2025-03-13,2025-03-23,CUST122032,6,Female,PROD12454,Fashion,3,394.14,115.72,Philadelphia,PA,Card,Returned,2026-02-20
359,2025-10-03,2025-09-30,CUST100999,-4,M,PROD735,Furniture,3,262.37,1.07,San Antonio,TX,COD,Cancelled,2026-02-20
423,2024-12-30,2024-12-29,CUST76533,-2,F,PROD25001,Furniture,4,-32.612475696016645,46.15,San Diego,CA,Crypto,Cancelled,2026-02-20
185,2023-10-09,2023-10-13,CUST33772,34,F,PROD45725,Grocery,-5,,,San Diego,CA,UPI,Returned,2026-02-20
73,2025-12-20,2025-12-18,CUST192739,,M,PROD1659,Electronics,0,115.56,,San Antonio,TX,,Delivered,2026-02-20
217,2024-04-01,2024-03-29,CUST13317,153,M,PROD23617,Electronics,0,752.44,146.87,Phoenix,AZ,Card,Delivered,2026-02-20
162,2025-01-11,2025-01-08,CUST94035,9,M,PROD8902,Sports,5,-54.5270691820105,19.51,San Diego,CA,UPI,Cancelled,2026-02-20
107,2023-05-24,2023-05-28,CUST167447,0,,PROD46795,Sports,8,,98.82,Houston,TX,Card,Returned,2026-02-20
174,2024-06-26,2024-06-25,CUST10935,180,Male,PROD31975,Grocery,0,44.44,29.96,San Diego,CA,UPI,Returned,2026-02-20
336,2024-10-20,2024-10-29,CUST139546,-5,Male,PROD46927,Grocery,5,39.58,32.81,Dallas,TX,,Cancelled,2026-02-20
149,2025-09-02,2025-09-04,CUST172330,186,Male,PROD37091,Furniture,-1,-58.351443935078514,,San Diego,CA,UPI,Cancelled,2026-02-20
52,2025-07-26,2025-08-03,CUST190393,121,Female,PROD18763,Furniture,1,,35.25,San Antonio,TX,Crypto,Delivered,2026-02-20
395,2025-11-20,2025-11-20,CUST160125,46,Female,PROD47589,Grocery,0,,38.97,Los Angeles,CA,,Delivered,2026-02-20
218,2023-09-28,2023-10-01,CUST175342,,F,PROD34665,Furniture,8,1426.97,123.9,Los Angeles,CA,,Cancelled,2026-02-20
436,2025-06-29,2025-07-03,CUST51181,6,Male,PROD41960,Grocery,6,-52.870796471306704,4.75,San Jose,CA,Card,Returned,2026-02-20
499,2024-09-24,2024-09-30,CUST190837,-10,Female,PROD14983,Fashion,2,-34.836635995721096,16.03,Dallas,TX,Card,Delivered,2026-02-20
3,2023-06-24,2023-07-01,CUST148367,7,F,PROD41744,Furniture,-2,,4.09,San Antonio,TX,Crypto,Returned,2026-02-20
320,2023-12-27,2023-12-29,CUST110833,-9,Male,PROD18865,Grocery,3,28.77,17.24,New York,NY,Crypto,Delivered,2026-02-20
348,2023-11-09,2023-11-15,CUST82481,54,F,PROD44874,Furniture,-2,,,Los Angeles,CA,,Delivered,2026-02-20
334,2024-03-28,2024-04-06,CUST26620,50,,PROD7752,Sports,0,-34.26238218911847,24.8,San Diego,CA,COD,Returned,2026-02-20
108,2023-12-19,2023-12-24,CUST6617,65,F,PROD30515,Furniture,-3,,,San Jose,CA,,Delivered,2026-02-20
459,2023-04-07,2023-04-17,CUST91072,179,M,PROD8095,Fashion,0,51.16,128.48,San Antonio,TX,,Returned,2026-02-20
104,2023-12-29,2024-01-05,CUST93802,,Female,PROD1208,Electronics,8,,136.29,Phoenix,AZ,Crypto,Returned,2026-02-20
179,2025-01-09,2025-01-12,CUST127014,156,,PROD10157,Fashion,0,36.27,15.21,Philadelphia,PA,Crypto,Delivered,2026-02-20
365,2025-12-03,2025-12-02,CUST7321,,M,PROD23943,Furniture,0,,23.08,Philadelphia,PA,COD,Delivered,2026-02-20
300,2025-02-08,2025-02-06,CUST142011,,F,PROD3296,Sports,0,552.09,,San Antonio,TX,COD,Returned,2026-02-20
416,2024-01-15,2024-01-16,CUST56043,,Female,PROD9181,Fashion,-4,33.29,,Dallas,TX,Crypto,Delivered,2026-02-20
468,2024-10-05,2024-10-12,CUST183404,44,M,PROD5175,Fashion,0,407.56,13.27,Phoenix,AZ,Card,Cancelled,2026-02-20
475,2024-05-11,2024-05-19,CUST158820,153,F,PROD17359,Sports,0,,,Dallas,TX,Crypto,Delivered,2026-02-20
275,2024-05-17,2024-05-16,CUST3530,30,M,PROD31877,Fashion,10,230.49,137.1,Dallas,TX,Card,Returned,2026-02-20
27,2025-01-19,2025-01-24,CUST10620,61,,PROD21825,Grocery,0,,83.36,Philadelphia,PA,COD,Cancelled,2026-02-20
498,2024-04-15,2024-04-25,CUST177132,,F,PROD26970,Grocery,10,,36.06,Philadelphia,PA,COD,Cancelled,2026-02-20
149,2025-09-10,2025-09-20,CUST64495,,,PROD49072,Sports,6,264.86,,San Diego,CA,COD,Returned,2026-02-20
304,2023-12-31,2024-01-04,CUST23563,149,F,PROD37756,Electronics,0,-64.80887784557247,64.62,Philadelphia,PA,,Delivered,2026-02-20
119,2023-06-22,2023-06-26,CUST183392,-9,,PROD40818,Sports,10,-55.92650621443552,,Dallas,TX,Card,Returned,2026-02-20
37,2023-08-03,2023-08-04,CUST175041,67,M,PROD39988,Grocery,9,16.84,14.3,Phoenix,AZ,Card,Returned,2026-02-20
238,2023-08-22,2023-08-28,CUST171177,168,Female,PROD15503,Electronics,-3,,38.32,Houston,TX,Card,Cancelled,2026-02-20
195,2023-10-27,2023-10-28,CUST172717,38,M,PROD27387,Electronics,6,1041.75,27.94,Dallas,TX,UPI,Cancelled,2026-02-20
320,2024-07-17,2024-07-16,CUST183503,158,Female,PROD17862,Electronics,0,,83.44,Philadelphia,PA,UPI,Returned,2026-02-20
136,2024-09-09,2024-09-14,CUST120876,32,Male,PROD16914,Electronics,4,-80.93522813922027,,Philadelphia,PA,Card,Returned,2026-02-20
39,2023-02-01,2023-02-04,CUST50463,173,Male,PROD34098,Grocery,0,-61.20086083345853,97.01,Chicago,IL,Crypto,Returned,2026-02-20
132,2025-07-03,2025-07-03,CUST152212,32,Female,PROD47508,Fashion,-5,498.43,140.3,San Diego,CA,,Cancelled,2026-02-20
487,2025-07-25,2025-07-22,CUST93140,175,F,PROD40522,Grocery,0,,77.62,Dallas,TX,UPI,Returned,2026-02-20
221,2025-05-25,2025-05-22,CUST66524,,,PROD15298,Grocery,-5,-37.65161580934721,75.97,Dallas,TX,UPI,Returned,2026-02-20
80,2023-03-06,2023-03-14,CUST68340,-5,Male,PROD20939,Electronics,8,,,San Jose,CA,COD,Cancelled,2026-02-20
227,2024-10-23,2024-10-29,CUST164596,23,M,PROD32075,Grocery,-2,6.72,,Houston,TX,UPI,Delivered,2026-02-20
105,2023-04-06,2023-04-06,CUST181775,36,Male,PROD35616,Sports,-5,-39.278730978862825,133.09,Chicago,IL,COD,Returned,2026-02-20
78,2025-07-07,2025-07-12,CUST48223,139,Female,PROD3653,Sports,0,365.72,2.03,San Antonio,TX,UPI,Returned,2026-02-20
468,2025-02-13,2025-02-21,CUST109549,,,PROD45305,Fashion,-1,,143.98,Los Angeles,CA,Crypto,Returned,2026-02-20
430,2023-10-02,2023-10-04,CUST176185,49,M,PROD16751,Electronics,-1,,74.95,Chicago,IL,Crypto,Delivered,2026-02-20
493,2024-12-21,2024-12-30,CUST88452,189,Male,PROD35394,Fashion,6,345.43,,Chicago,IL,,Returned,2026-02-20
193,2023-12-08,2023-12-17,CUST19423,171,F,PROD32325,Furniture,9,,,New York,NY,,Delivered,2026-02-20
167,2025-02-03,2025-02-13,CUST141039,156,Male,PROD1044,Grocery,-3,,39.19,San Antonio,TX,UPI,Returned,2026-02-20
52,2024-09-04,2024-09-14,CUST9311,121,,PROD4353,Grocery,0,,,Houston,TX,Crypto,Cancelled,2026-02-20
367,2025-09-24,2025-10-04,CUST104505,,M,PROD2640,Sports,0,-8.165253694209508,21.83,Houston,TX,Crypto,Cancelled,2026-02-20
326,2024-12-22,2024-12-29,CUST111510,0,Female,PROD3284,Furniture,0,1112.4,,San Antonio,TX,UPI,Returned,2026-02-20
400,2023-10-04,2023-10-11,CUST110252,3,M,PROD1375,Furniture,1,1396.04,,New York,NY,Card,Returned,2026-02-20
314,2024-10-23,2024-10-26,CUST103086,10,M,PROD27003,Furniture,0,1097.62,106.09,Dallas,TX,COD,Returned,2026-02-20
254,2024-05-20,2024-05-24,CUST168692,,Male,PROD3433,Electronics,0,1337.76,4.74,Philadelphia,PA,UPI,Cancelled,2026-02-20
329,2023-10-16,2023-10-13,CUST43459,,,PROD25374,Fashion,-3,-7.570472468451335,98.2,Phoenix,AZ,COD,Returned,2026-02-20
412,2025-08-24,2025-08-29,CUST13278,32,Female,PROD39371,Grocery,0,18.73,29.51,Dallas,TX,,Returned,2026-02-20
215,2024-05-19,2024-05-26,CUST182586,,M,PROD17947,Furniture,0,,38.32,Chicago,IL,Crypto,Cancelled,2026-02-20
472,2025-10-18,2025-10-18,CUST150746,9,M,PROD30331,Furniture,0,575.72,13.5,Philadelphia,PA,UPI,Cancelled,2026-02-20
30,2024-12-28,2025-01-04,CUST25595,,,PROD49765,Electronics,0,1267.4,,San Diego,CA,UPI,Cancelled,2026-02-20
376,2024-10-11,2024-10-13,CUST50497,,,PROD1130,Fashion,9,-90.14739640170775,34.83,Los Angeles,CA,,Delivered,2026-02-20
7,2025-09-01,2025-09-04,CUST112108,,Female,PROD35533,Grocery,0,-57.07909036644308,35.74,Los Angeles,CA,Crypto,Returned,2026-02-20
411,2023-02-05,2023-02-02,CUST60463,194,F,PROD1427,Sports,-3,-46.6249144550401,,Houston,TX,UPI,Returned,2026-02-20
126,2024-01-25,2024-02-02,CUST170408,124,Female,PROD38553,Furniture,-1,-77.08316089770857,147.68,Philadelphia,PA,COD,Returned,2026-02-20
485,2023-10-24,2023-11-03,CUST68453,-3,Female,PROD38565,Furniture,1,1005.2,,San Antonio,TX,Card,Cancelled,2026-02-20
114,2023-10-21,2023-10-18,CUST36669,39,F,PROD4026,Electronics,5,263.56,,Chicago,IL,Card,Cancelled,2026-02-20
418,2024-03-16,2024-03-15,CUST99126,6,Female,PROD39689,Fashion,6,,11.63,San Antonio,TX,Crypto,Returned,2026-02-20
183,2023-12-21,2023-12-23,CUST113682,183,,PROD2499,Grocery,-1,,38.06,Dallas,TX,UPI,Cancelled,2026-02-20
438,2025-09-10,2025-09-07,CUST169983,-7,Female,PROD14746,Furniture,-5,455.77,125.34,Houston,TX,,Delivered,2026-02-20
39,2025-10-05,2025-10-12,CUST21990,,F,PROD2448,Electronics,-5,1021.07,30.36,New York,NY,COD,Delivered,2026-02-20
349,2024-05-17,2024-05-19,CUST161109,,Male,PROD9372,Electronics,0,-6.801903210353935,,Houston,TX,UPI,Cancelled,2026-02-20
154,2024-03-08,2024-03-09,CUST41018,200,,PROD30217,Fashion,5,392.21,,Philadelphia,PA,Card,Returned,2026-02-20
460,2023-10-28,2023-10-29,CUST168099,148,M,PROD12841,Sports,7,-1.199490853885739,110.91,Chicago,IL,,Cancelled,2026-02-20
480,2024-03-06,2024-03-10,CUST52664,155,F,PROD41051,Fashion,4,,48.57,Dallas,TX,,Cancelled,2026-02-20
416,2024-07-28,2024-07-26,CUST196575,,Female,PROD27113,Furniture,-5,591.54,86.39,San Antonio,TX,UPI,Cancelled,2026-02-20
193,2023-08-11,2023-08-19,CUST105727,1,,PROD32503,Sports,10,12.15,44.79,San Jose,CA,COD,Returned,2026-02-20
99,2025-02-13,2025-02-15,CUST77552,-5,Female,PROD49925,Fashion,-2,281.56,,Los Angeles,CA,Crypto,Cancelled,2026-02-20
426,2024-11-11,2024-11-17,CUST182959,-7,F,PROD48299,Furniture,-4,1360.6,112.7,Philadelphia,PA,COD,Delivered,2026-02-20
351,2023-06-06,2023-06-08,CUST109239,-3,F,PROD3301,Fashion,0,-28.49989280295355,,Phoenix,AZ,Card,Returned,2026-02-20
